id,generator,status,mean_H_surface,q75_H_surface,q90_H_surface,q95_H_surface,max_H_surface,positive_H_area_fraction,top10_H_mean,top10_H_area_fraction,high_H_patch_count,largest_high_H_patch_area_fraction,largest_high_H_patch_n_vertices,CDR_mean_H,CDR_q90_H,CDR_high_H_area_fraction
ADI-47186,esmfold,SUCCESS,0.0013716916826444709,0.07695584010226517,0.15658417373761913,0.21848211868349507,0.7711522360069287,0.4348096775905871,0.2552147933880461,0.09968499121734757,144,0.004349609838022778,4,0.023993496885784112,0.18253469568714864,0.2409645181042057
ADI-47187,esmfold,SUCCESS,0.0035574423168117262,0.0517413037511978,0.14582363370658627,0.20485842870587664,0.5392140294153827,0.43648086161844124,0.23540661631700213,0.09911542977134268,146,0.005257926455843221,5,0.039058955470318825,0.17055062156544765,0.27933887123727635
ADI-47188,esmfold,SUCCESS,5.010133840265213e-06,0.05202474546211142,0.12486478594595865,0.1897484469317003,0.6350656444682616,0.42338796914379817,0.22023434189938013,0.10129199299879633,155,0.004267049234452249,4,0.03208496847120921,0.19832713939221475,0.3460077744702677
ADI-47189,esmfold,SUCCESS,-0.01874434621864363,0.03964777063541759,0.14572596842454646,0.20671371823802054,0.773895364559245,0.32539750589289285,0.2313669943555454,0.10016847973251915,160,0.0039870358116975875,4,0.014343724953300035,0.1691570671235572,0.30630023030893005
ADI-47190,esmfold,SUCCESS,-0.0012616285703790813,0.06945106572128312,0.15230150994988453,0.21291892566956466,0.5310846856201543,0.47082768451942225,0.23672514471613784,0.0998006065318143,145,0.005066931063596756,5,0.033255720396148346,0.17126000819189932,0.2786865958051877
ADI-47191,esmfold,SUCCESS,0.005740768354835227,0.07180396625522208,0.1674522970998753,0.23082291743101208,0.8466324759553235,0.4359356711469685,0.2676886920491783,0.09943958850701724,162,0.004968236177149454,5,0.03585463263274922,0.18092475173296632,0.2832426819174018
ADI-47192,esmfold,SUCCESS,0.00315312913430104,0.0604369653923313,0.1378672172206625,0.1944461993467685,0.5347424121008421,0.4776602183203293,0.21498644470804293,0.10096358357098348,159,0.004009140034527475,4,-0.001071939035139002,0.18620088904114876,0.24874159145889838
ADI-47193,esmfold,SUCCESS,-0.003310297012671278,0.06216355791755233,0.13379491731197649,0.20809273429324515,0.7272283907424208,0.41899807468961126,0.2358302300566879,0.100888345771834,134,0.006307159775118541,6,0.038312293598397024,0.15535634041382548,0.3155438959022234
ADI-47194,esmfold,SUCCESS,0.0024864429223548034,0.050353694034640156,0.13406380458089756,0.19032158473249727,0.5251844618144705,0.4594478086839423,0.2164453700099204,0.100196496452567,150,0.003106066324077455,3,0.03418870677783108,0.14798507187616158,0.265050112210751
ADI-47195,esmfold,SUCCESS,0.00323926366704513,0.05545558971494695,0.1425903043760729,0.2095684474237911,0.6001600005629396,0.4639773050717822,0.23357998049830953,0.10061477020534328,148,0.0031726195875043882,3,0.02615849885300399,0.14846019545487343,0.2975379665656157
ADI-47196,esmfold,SUCCESS,0.006909802613445624,0.07130065459947303,0.1596377321490939,0.2262578534414621,0.8717230400735403,0.45343923895989396,0.26576456414616656,0.10063012179423973,153,0.0035064093285019876,4,0.04319358074894068,0.23325187795180227,0.27433980365539
ADI-47197,esmfold,SUCCESS,-0.014985781588548616,0.038662396114180625,0.1280158016876058,0.18338168770110566,0.8728304604281283,0.3667362859576011,0.226529177704231,0.09931290429843938,148,0.004077199686890396,4,-0.012444890629091026,0.13078305780159485,0.21540622370295504
ADI-47198,esmfold,SUCCESS,0.003369791796298054,0.0687750020842966,0.1639844351557067,0.2485091710439607,0.6727087940811813,0.4164757799341048,0.2781267698389431,0.09804920403299919,134,0.005487983262392142,6,0.06858554889252282,0.269715547281619,0.35406855567264156
ADI-47199,esmfold,SUCCESS,0.007158567094963128,0.07587189182817662,0.17843606105923127,0.24919097929505857,0.7491873974928831,0.45362665894627596,0.2838538836204553,0.09903940207155867,146,0.004386337530725185,4,0.07693970232117735,0.281832339387693,0.387321132874201
ADI-47200,esmfold,SUCCESS,-0.014659142442397854,0.05524117067334275,0.14369319336232836,0.199420812987806,0.5253019001124932,0.38710471980004674,0.2263481186258997,0.10026159437440578,151,0.0041561361627196775,4,-0.017578055104094263,0.13976771191656037,0.1841595090482303
ADI-47201,esmfold,SUCCESS,0.007054583807690782,0.08239010880939121,0.1533632806100257,0.2018376752915952,0.5244048472555938,0.4787162223418704,0.224930860845773,0.10057771565348675,146,0.005511111510762266,5,0.0312831636476248,0.1881798342113918,0.29130065998216353
ADI-47202,esmfold,SUCCESS,-0.000877640117297802,0.060255989589957364,0.16147204364080878,0.23827219448742737,0.7183616572691696,0.4074375326429537,0.27203136043884296,0.09903354843988055,143,0.005460723922292806,5,0.054381071999281556,0.2880470477541841,0.32765072022381647
ADI-47203,esmfold,SUCCESS,0.0032096910906548484,0.06722385937664088,0.17701342994663385,0.2540979607761228,0.5906370624905198,0.42409688148149444,0.27811677058654766,0.10074315077933158,143,0.004424443739469499,4,0.03933877871947441,0.2601527545798991,0.2679541448125637
ADI-47204,esmfold,SUCCESS,0.0016441276963398328,0.07557593528016214,0.1664490052390997,0.22213443564126303,0.5283768451235391,0.4362411155663438,0.25132182499445443,0.09927937098401436,155,0.006965559706919151,7,0.042131455630134186,0.24795316453194707,0.3106698992471796
ADI-47205,esmfold,SUCCESS,0.0125553194523139,0.06423558157183229,0.15946530315509508,0.22054914801103923,0.4618377425704529,0.5043627712874746,0.24575638118651896,0.0998413905027618,147,0.004091884648007073,4,0.03493734515778321,0.17828580048504317,0.25270129394752516
ADI-47206,esmfold,SUCCESS,0.004667933590971743,0.07569366943486142,0.18272526718706308,0.2277677041540364,0.5268790142809475,0.44879498987493044,0.2604249552798308,0.10263760251865219,150,0.006305403229813286,6,0.07266434717024127,0.2544057496901245,0.40741902084225673
ADI-47207,esmfold,SUCCESS,-0.000598075124823038,0.058555379358172774,0.1554924582158144,0.21223456862312567,0.5801047672130969,0.42602321850015784,0.24485122475030519,0.1006415348034222,162,0.0039471666519237305,4,0.029506600625491552,0.1859112065701254,0.26423926291744276
ADI-47208,esmfold,SUCCESS,0.0030763020189810914,0.061941480001928055,0.16574409014101668,0.24821762296743335,0.8886565575384544,0.44231799389944526,0.2667331777294303,0.09980383140821608,139,0.0049252855129237015,5,0.023559533538737323,0.1981480807798459,0.2858912932669801
ADI-47209,esmfold,SUCCESS,0.009080834371963635,0.0767098693779763,0.16584916517396198,0.22862210496210805,0.6575565233968848,0.4750028268198863,0.24392362805535706,0.10022329316947871,155,0.004135962743443725,4,0.05305022708346147,0.22076059115702432,0.31821381750566774
ADI-47212,esmfold,SUCCESS,0.024418638126935767,0.09480255326854506,0.17243926954483388,0.22977593674459726,0.6619044492399708,0.5076561798601013,0.26561880011080147,0.10027161648632023,150,0.00523599993311173,5,0.08991110046782658,0.20613155187574977,0.37722624736249366
ADI-47213,esmfold,SUCCESS,-0.002587387761251134,0.05737624181812676,0.13595135190870405,0.19012128043099547,0.49027813323251646,0.43291380878191454,0.2120381894050795,0.10071707791984508,151,0.0032106600795344317,3,-0.024829255030674333,0.12122981415316202,0.17670487780692226
ADI-47214,esmfold,SUCCESS,0.008255307035852045,0.047938782763158105,0.15027299676530823,0.24146733702680323,0.5967635864459699,0.4665139901298783,0.2586179620949748,0.09793922846481629,139,0.003988561130078449,4,0.06820281237172883,0.2578196885761512,0.2784594917550712
ADI-47215,esmfold,SUCCESS,0.010992134160553158,0.06276441280284324,0.19302299594072161,0.27492803480539885,0.7612769698913477,0.44355816496713213,0.3118774942128374,0.1000288157270145,146,0.005650777766348682,5,0.09416467672042754,0.3505408313602029,0.35703216522705894
ADI-47216,esmfold,SUCCESS,0.0032659996996172573,0.06171082473264969,0.14647424214150054,0.21889712160706412,0.7217626227850424,0.4517486773053575,0.22705926985854816,0.10068828576029933,141,0.004268006292328843,4,0.03054566222483625,0.16539436274417452,0.2570912782908296
ADI-47217,esmfold,SUCCESS,0.0021204011356174943,0.05629929590232183,0.14206619217133418,0.20925738364354615,0.578825608128659,0.4612289486081144,0.22353875545605462,0.10012650586271482,148,0.008303507122635768,8,0.023788901485940032,0.1773695514742207,0.2660063802861555
ADI-47218,esmfold,SUCCESS,0.0058302023134230874,0.07028526834463411,0.1635203722587499,0.23999198019342055,0.6289798793291785,0.4446532557135868,0.2583367508651226,0.10152474728020519,133,0.005771372867620884,5,0.06526397152435327,0.21917431632008266,0.3002541912525176
ADI-47219,esmfold,SUCCESS,0.0024246960901052462,0.07397150236592609,0.17252295462429612,0.2372806111344471,0.5369462253774375,0.40625907649914306,0.2620005825756436,0.10030584038201822,152,0.0030548741597780154,3,0.02766285286220547,0.23460122173422657,0.28518979151407464
ADI-47220,esmfold,SUCCESS,-0.003274513481242458,0.05690801261536404,0.16459903021676361,0.21520357409790425,0.4409740604186571,0.42089721742648634,0.24065643281335766,0.10068308681661493,138,0.006769297253824951,6,0.030368709040645286,0.22114303169875069,0.32825658947705055
ADI-47221,esmfold,SUCCESS,-0.01730191727761929,0.041145002993057934,0.1438883210316555,0.21786998720830225,0.5206967603091155,0.3564900772676907,0.23890081499420934,0.09870845004889042,180,0.0027631112939720706,3,-0.01714583745962781,0.14660504224618615,0.2134479984578802
ADI-47222,esmfold,SUCCESS,0.0012940068513797914,0.05905569391469985,0.14792237347298576,0.19318318004429508,0.5005028834558711,0.46924159624605255,0.21712985122428083,0.09905328663645124,157,0.005258967059698841,6,0.039181008749261045,0.1956748590027585,0.35120030477486996
ADI-47223,esmfold,SUCCESS,0.009801547867643392,0.0824124808253846,0.1800788984678627,0.24579194258970488,0.7694061945615605,0.46745761825393833,0.28394995656715233,0.10011136448105057,158,0.0032517257593345714,3,0.06205831323635562,0.2998801154038668,0.28688844044831896
ADI-47224,esmfold,SUCCESS,0.010216767834169395,0.07273642152289718,0.20091396105956122,0.292876700713663,0.6715930092160562,0.403085071508174,0.3313316671044439,0.09952681264883943,141,0.011017829430186647,11,0.10472873282573875,0.3785347554681487,0.3983698995624419
ADI-47225,esmfold,SUCCESS,0.01902373687560957,0.07760177627961173,0.16143011564915247,0.2325685615734892,1.2825531633826788,0.48776467758616643,0.2755830116791136,0.10011671404343861,147,0.004374751374269041,4,0.038397050195979776,0.2601170551167888,0.23393645729301932
ADI-47226,esmfold,SUCCESS,0.0051479576596888555,0.06007402420090214,0.1499473012174475,0.21721787876654197,0.7106351280849625,0.45281009223035207,0.2454833954410128,0.10086022243933307,145,0.004491183881873092,4,0.005897551840481078,0.15808617065105,0.22334433442366267
ADI-47227,esmfold,SUCCESS,0.0039958193313602095,0.06864495459373238,0.17738918087252253,0.24577228915925706,0.6728861105383582,0.4053165166398747,0.27941030712587256,0.0994865915228019,152,0.005083824024222249,5,0.041501450083942085,0.2520950099689219,0.3226109061243427
ADI-47228,esmfold,SUCCESS,0.0024466132852689866,0.06303826351746952,0.14732205268073978,0.2054950347734109,0.8393477259067752,0.4390469236230194,0.2398248937295971,0.10029829023018592,163,0.0030218270805373133,3,0.058422396931997196,0.20222793055574592,0.36853340859949013
ADI-47229,esmfold,SUCCESS,0.00773230130140497,0.06524851689892734,0.15469113779958404,0.21835671565766082,0.6687433805806953,0.478383137580805,0.24560346974247937,0.10018278109976034,151,0.004152433199942536,4,0.03394117132777507,0.16563617356347188,0.25855841945204866
ADI-47230,esmfold,SUCCESS,0.0032114129268160947,0.07817605307978934,0.15820758159195017,0.2121969191309161,0.4905433211491575,0.45660793082421647,0.23873257305376827,0.09987462343682671,146,0.006572114585319319,6,0.06199324641235487,0.19769055325429274,0.32063935264657273
ADI-47231,esmfold,SUCCESS,0.008103375897780716,0.07130875820191085,0.15348607993343805,0.1984361250174379,0.6912030274708612,0.4837125608449969,0.23949427604557907,0.09909093694975134,149,0.005650211390929782,5,0.05412078881824014,0.18896181960053313,0.31621237961495163
ADI-47232,esmfold,SUCCESS,0.009615698615895294,0.07642866356371344,0.17427760771441597,0.24309196934258667,0.9011428589694602,0.4546921080715424,0.27003970383114545,0.09955301126605268,162,0.004175579468412524,4,0.0675408408258115,0.2573830606728553,0.32524493055923853
ADI-47233,esmfold,SUCCESS,0.008532683615103715,0.0536366094168814,0.1592668186645324,0.22864379046943242,0.553497337576003,0.45168032356482296,0.263193814179731,0.10035090496294653,147,0.005379708193550176,5,0.051592020018838634,0.26417733178425834,0.3076255025222913
ADI-47234,esmfold,SUCCESS,0.010592114129949617,0.07551887480769744,0.17012351742898207,0.2262826764113853,0.5563640574034615,0.49192186964346984,0.252377490944942,0.10071571219363215,150,0.0043431372322257295,4,0.07232910698802636,0.21417021802946587,0.34836443328812344
ADI-47235,esmfold,SUCCESS,0.016388212254520633,0.07592559863573284,0.15479600369330673,0.20570038025286044,0.561546715081039,0.47427728275275416,0.2356048334812228,0.09907620107228741,148,0.005724388049828377,6,0.06787149240706504,0.21560692925785618,0.37453799791726483
ADI-47236,esmfold,SUCCESS,-0.0037354324763122625,0.06588082153114319,0.1696818461776552,0.26429784496667075,0.687662402031839,0.3967128694804962,0.2805671448232125,0.1000630400382242,155,0.005088928084847754,5,0.015780273564950008,0.2594008354663322,0.24684914285713214
ADI-47237,esmfold,SUCCESS,0.021461835331532824,0.07773785193799432,0.18238707172682073,0.23408325434615584,0.7491485164934732,0.5201688537913024,0.2593072397688917,0.10000848448303995,152,0.0030734697926055815,3,0.07057202215210963,0.22563860861667354,0.33830083679544204
ADI-47238,esmfold,SUCCESS,0.013538653180409766,0.08342994263099686,0.16797504694034687,0.2285430515421938,0.5595220648643346,0.4896063721509981,0.24980682229769774,0.10046287960096213,155,0.003834001835043949,4,0.06074385906955938,0.1933965846054985,0.29267413067059894
ADI-47239,esmfold,SUCCESS,-0.00019758230166531558,0.07573759864065119,0.1705275545268359,0.25293183375565675,0.5556392851422909,0.42062567021005515,0.2719349533547157,0.10048321121859603,160,0.004013506324387517,4,0.02159336521704544,0.2145422577699378,0.2507316055547153
ADI-47240,esmfold,SUCCESS,-0.010759982803289707,0.04462262248680236,0.1453525841670892,0.22134318442712414,0.5646555397458461,0.38057088574292675,0.2476014266381695,0.09954723430295324,156,0.00903759105286423,9,0.015317581294453984,0.23113285245334128,0.28646470423381726
ADI-47241,esmfold,SUCCESS,-0.0018441586250597928,0.06403325097515174,0.1620416340230508,0.22652838888446877,0.7586045078146881,0.42402054921764,0.25327202588991954,0.09909947743526157,148,0.004947287731787378,5,0.0614963937164298,0.220804338495822,0.3980359060465385
ADI-47243,esmfold,SUCCESS,0.015045572076351888,0.08793592497385241,0.1827269441149352,0.26123778852735413,0.5984602044863713,0.4860339777216409,0.2910791515073906,0.10004095799694622,145,0.003996526292137155,4,0.06542552630440603,0.2759742120408823,0.30350009918646215
ADI-47244,esmfold,SUCCESS,0.022581446459336366,0.0962783160637992,0.18748975380307384,0.25777038923366136,0.618212849900478,0.5043877555740081,0.2778905893226202,0.1001808883058464,152,0.004981718611015958,5,0.09864580884188699,0.27413279253033956,0.42617220149519947
ADI-47246,esmfold,SUCCESS,-0.007358884138126064,0.061367893394387585,0.15672243806493893,0.23730230119754994,0.7145925788337566,0.41054513764558476,0.2722565946132917,0.09949563774576674,152,0.005221796105015926,5,0.04790649832403014,0.23454647723843547,0.43073012912877456
ADI-47247,esmfold,SUCCESS,0.010512143705999621,0.061959061684449784,0.14904536716491973,0.20293486944579586,0.7893689380750486,0.4707877222344852,0.2455905134165589,0.10014825887156538,156,0.003994874852231172,4,0.05792631400234022,0.20586747957802173,0.38085864135721736
ADI-47248,esmfold,SUCCESS,0.01768813618634987,0.09570841186290376,0.20174441123569808,0.26794046893433787,0.6071727000202103,0.43601659740879317,0.2977715713202907,0.10036043941062031,145,0.004313081623856069,4,0.0757322734335192,0.29143187856591696,0.3626208825672674
ADI-47249,esmfold,SUCCESS,-0.009260143500883625,0.04713980217586087,0.14009823294151025,0.1943210493486366,0.5434245369585784,0.38336990135829646,0.22548906312392877,0.10007689094840812,160,0.0031362422145349944,3,0.027508281768160104,0.18382392669475844,0.32459328450388375
ADI-47250,esmfold,SUCCESS,0.0030245555953851916,0.057580787477003306,0.149835638368477,0.20092311983337463,0.456896672521784,0.46581548337598133,0.2244258970355907,0.09995350583309033,146,0.0052609198375169215,5,0.06252011353567322,0.18048957516533734,0.3480269200796073
ADI-47251,esmfold,SUCCESS,0.007122414802848899,0.06954866710697338,0.16061514493465226,0.22205014506359572,0.5784234325420425,0.49724894569106415,0.23661769146510875,0.10080210340948519,151,0.004205298252033526,4,0.054477773423364094,0.20275881046508396,0.3760011913443816
ADI-47252,esmfold,SUCCESS,0.015326306295153637,0.08486206581701854,0.16079602615906383,0.2233048308663076,0.655451941227398,0.5244711460192524,0.24901575840660672,0.1014327380301495,158,0.006375744657948821,6,0.07457580970800955,0.19418583549280705,0.3683338598364754
ADI-47253,esmfold,SUCCESS,-0.0007262644892123858,0.059982024153777465,0.14923057220995353,0.2260426638562092,0.6223013877926925,0.3996149843686134,0.25154951531982983,0.09836516724280779,149,0.004232967251540029,4,0.043453798357843375,0.18211329418805125,0.3001720675748601
ADI-47254,esmfold,SUCCESS,0.003497874988479065,0.07694521903463222,0.16184190638238716,0.21329982217181043,0.6225421802847323,0.44314630206648176,0.24896026446457226,0.10041181903051855,149,0.0030584469946552738,3,0.02790700495458646,0.20004308690778377,0.2719383224831337
ADI-47255,esmfold,SUCCESS,0.01268685632782583,0.07241337826433669,0.17049285344120768,0.23947125060832128,0.7712343561756415,0.4593185790446363,0.26653708744901955,0.09999348939928861,144,0.005036701383455448,5,0.07504721369466535,0.2661047907737211,0.3653676612415247
ADI-47256,esmfold,SUCCESS,0.005020280725854835,0.058183643876431206,0.13830270857849272,0.21350890020747235,0.5604144481213917,0.458706559462143,0.24247948864673155,0.09675552120954432,156,0.0038457572611525336,4,0.03502986656307742,0.2141779055731865,0.2976670482370491
ADI-47257,esmfold,SUCCESS,0.01981821684379557,0.0729042805567526,0.1599261828673289,0.23457227907885467,0.7032937561463182,0.510105135778172,0.2715818731207597,0.09929369417409455,153,0.0043356722590697505,4,0.06073220788025105,0.2337376412607917,0.3066176932609694
ADI-47258,esmfold,SUCCESS,-0.005214235005227514,0.043558229506268656,0.14322012828554076,0.23118144808611035,0.634581209240841,0.4020680058339475,0.24516755609397886,0.0999977849665169,160,0.003064692667563585,3,0.04518076091860765,0.2507814122598855,0.2966537592931399
ADI-47259,esmfold,SUCCESS,0.0030868126543796984,0.07254969319404432,0.16555502083931936,0.21843716503448293,0.5558386020451725,0.43806268928063324,0.2410508944581112,0.09991181868008714,154,0.008286786359736748,8,0.04371072849112648,0.2164384075113158,0.3138825796324872
ADI-47260,esmfold,SUCCESS,0.008956143180508828,0.07730005835739026,0.16610325640410203,0.23385357988293168,0.6935289458641779,0.4356175000700779,0.26882317206445544,0.09876873023222608,154,0.0029724510052259677,3,0.06511458552367916,0.23060111884313947,0.37573187259151475
ADI-47261,esmfold,SUCCESS,0.004800888728007907,0.0709224302171683,0.1602823375546618,0.23041980920383062,0.6772646962756121,0.4504732266819866,0.26097383283011377,0.09951460226752694,144,0.005328114183301597,5,0.07240272147463303,0.318438139868854,0.39184768170271916
ADI-47262,esmfold,SUCCESS,0.01626077536225713,0.08358138019082835,0.1689792068072224,0.23879489201863788,0.6430317163866315,0.4837966394981847,0.2671750766152164,0.1006150568087464,154,0.004161247436630037,4,0.110289476074534,0.26571956680988196,0.48071129324398776
ADI-47263,esmfold,SUCCESS,0.006313965926676423,0.07617306117179701,0.17132369803473066,0.2416499539755444,0.9006793821952849,0.4354925935522867,0.2797622482658811,0.10037436563581417,162,0.005184680757121286,5,0.10842264844849009,0.2852735822933154,0.46200608914151586
ADI-47264,esmfold,SUCCESS,0.0045002233657573795,0.0800375617907449,0.17017739464113887,0.20275366868972045,0.6906947385811109,0.4241710006547072,0.234762657513871,0.10014831609805731,140,0.009716085531299802,9,0.0748201758354267,0.2073511148868415,0.3965471587101038
ADI-47265,esmfold,SUCCESS,0.009058438160829045,0.07366238042941478,0.1857302862850557,0.28567281856939214,0.7668862766468614,0.43946254057932965,0.3124459566133737,0.09807515385887582,146,0.006060343996873128,6,0.0797254493965767,0.3358689134440923,0.34580634734320886
ADI-47267,esmfold,SUCCESS,0.0003660151952001411,0.06169769643803712,0.14858287853000912,0.23168235553789246,0.5683680517193377,0.41663882084284176,0.24894187965041445,0.09951906296675586,144,0.005719029269597642,5,0.07651681425497671,0.2726867103368773,0.3832455940461572
ADI-47278,esmfold,SUCCESS,-0.005230890679288804,0.043846347161605854,0.1354957966040789,0.2024674735284089,0.78753981710864,0.3956855211654189,0.24421388334544494,0.10098464983969203,146,0.004461949846269181,4,0.04696661096231547,0.22558285867944863,0.3479356320095966
ADI-47279,esmfold,SUCCESS,0.00875428973155492,0.06441932292553001,0.1559251369820232,0.21603351194845,0.6864395207164432,0.47469234291996654,0.2339347726154324,0.1012753564155461,149,0.004431677073024217,4,0.029348453043964183,0.1817542408774932,0.2660574048834488
ADI-47280,esmfold,SUCCESS,0.006050789415665566,0.056991420887413505,0.1519102391356015,0.24535222805932724,0.6982409971900236,0.46781628814432724,0.27776582495161883,0.09884477658487284,145,0.0044962405314030625,4,0.043515360488802335,0.27689431291953426,0.2632136273953789
ADI-47281,esmfold,SUCCESS,-0.0024260996375147885,0.048598687376317534,0.1301991056540167,0.19212046779888972,0.6077556923956685,0.44668670362791724,0.21820091605074304,0.09938709599085592,148,0.004275393580166439,4,0.007173997290829438,0.17184222282775274,0.29240866974760105
ADI-47282,esmfold,SUCCESS,-0.017609277390336367,0.039250117195506216,0.13906700943051692,0.20731263184648532,0.48808388092631333,0.36484544637892546,0.231517207760064,0.10073189293805683,146,0.004261457030650312,4,0.007375441945209546,0.24471432601584195,0.2567048960394845
ADI-47283,esmfold,SUCCESS,0.004959066079402749,0.06579622351632994,0.15576694764595234,0.2316850943741125,0.6405038245903856,0.4469681172183843,0.2606330697849197,0.10139628543348533,154,0.005149797068863355,5,0.047727162729949285,0.24650568908374226,0.30189847689979
ADI-47284,esmfold,SUCCESS,0.008636157511064868,0.06520440662994939,0.16572462791191134,0.25484498272915584,0.6207685555530531,0.44890934812443845,0.29351138751169414,0.10088087137953215,142,0.009990777326803677,10,0.048764241253989586,0.27725701850668244,0.24724486094652648
ADI-47285,esmfold,SUCCESS,0.010002289908169478,0.06553296203963996,0.15634787303740902,0.21626306071519524,0.7498491535695536,0.48043078762446995,0.24333420825516697,0.09924529869374808,151,0.004277805278191706,4,0.0487696133132076,0.16923879264511943,0.25406259247077045
ADI-47286,esmfold,SUCCESS,0.0023694447044769387,0.05525115320405177,0.17370799692939543,0.23166089899253345,0.7843114041909738,0.40903385082131294,0.2674680331279338,0.09941745443334374,147,0.007277159174890045,7,0.039905927440387665,0.24791693043264418,0.3159319355665756
ADI-47287,esmfold,SUCCESS,-0.007968415275875832,0.0430137842692229,0.14198363279083,0.23451891152173754,0.7470426765213112,0.4086650559483088,0.2645797251023653,0.09942766141218064,158,0.008674824380555897,9,0.028912658399559463,0.2614820734814256,0.28033710650220234
ADI-47288,esmfold,SUCCESS,0.002799601299135092,0.08127008966022596,0.1897977437628166,0.24438322073163515,0.6114334942545367,0.4267049074497483,0.2826220896932513,0.10058988423049124,151,0.004646483082671415,4,0.02635569348498997,0.24109639918829018,0.2671164163630215
ADI-47289,esmfold,SUCCESS,0.002853801400068613,0.0658014974610519,0.18171848843838317,0.2511864454269105,0.6273064338021275,0.4390868968151592,0.274478306871475,0.10077471340449173,141,0.005408227485184009,5,0.02574198524247196,0.24456002606966717,0.28595073047667274
ADI-47290,esmfold,SUCCESS,0.009273708980025152,0.061141964231520116,0.14338013443015005,0.2089799354879611,0.5169218480889934,0.4778401273980561,0.22811028729661326,0.10025208924475534,152,0.0041473749615394346,4,0.04046291570462146,0.2046803026358101,0.2939420398386048
ADI-47291,esmfold,SUCCESS,0.007862826306133292,0.07180131927401205,0.16360299725781363,0.22804166573273008,0.5224421806921064,0.4514655832790185,0.2506611724833552,0.09994926182189816,137,0.007606520019027573,7,0.045480430010096856,0.22904655142895008,0.33389711653869714
ADI-47292,esmfold,SUCCESS,0.007421273811187593,0.0860917188307514,0.18869582701258317,0.2583068844113812,0.7440064943979506,0.4329882045143781,0.3029038407569185,0.10042159900359278,143,0.004474666799215411,4,0.07580450498795338,0.28876817997189685,0.3689149795649415
ADI-47293,esmfold,SUCCESS,0.004023163928646621,0.06392605109623975,0.17320527844807682,0.23529101614416167,0.87721907150516,0.43401813456835203,0.28378817737996825,0.10078761108728088,151,0.00433008726726788,4,0.10518396737782977,0.30339529854338715,0.45876814852493836
ADI-47294,esmfold,SUCCESS,0.008903735432214024,0.07071625266089962,0.1695160508792946,0.25292898900035565,0.5470003138666454,0.4601943359893601,0.27098733011006887,0.09991991753715748,151,0.006211090933287018,6,0.046052341023353024,0.2683091079136141,0.2896249987427054
ADI-47295,esmfold,SUCCESS,0.0014003786010287683,0.05318905941678397,0.13407163606694714,0.19235462428189598,0.5329758674491212,0.43998520859958534,0.21463692997607892,0.09976471157111412,155,0.00529306362381914,5,0.002832487835253656,0.17126026869160527,0.2320050354536109
ADI-47296,esmfold,SUCCESS,0.004147519489937736,0.06650338672584821,0.1400476308821748,0.20430538588477115,0.5340306016567788,0.43423349856351773,0.22742318394782746,0.09965625909175481,150,0.003187682118618735,3,0.008573457708466854,0.14134911765094252,0.22312870487920938
ADI-47297,esmfold,SUCCESS,0.0013160497168066328,0.05771267997167418,0.15022121113906736,0.2339034174468186,0.5478507204171622,0.43313547015925236,0.2541444639653347,0.0999830629678885,150,0.004273758878649671,4,0.0325740636788791,0.24095388134897233,0.2826623775780755
ADI-47298,esmfold,SUCCESS,0.00622772177259634,0.08204335141015362,0.1757961683139758,0.2303961829413141,0.7275545947195382,0.43099622965842516,0.2755997837889907,0.10011347299552976,140,0.0073777646938693354,7,0.0600354938961561,0.224093731504664,0.29781254059142387
ADI-47299,esmfold,SUCCESS,0.005078235838491046,0.08274651151525929,0.17968568266648027,0.24156869487853078,0.8019835203421211,0.42671576863398847,0.2783075281432714,0.09912134963752892,159,0.0039878670746894135,4,0.04860881465180687,0.23463038722112786,0.2889281201673243
ADI-47300,esmfold,SUCCESS,0.00153880574111755,0.06584975819223876,0.15229129828291924,0.2215613981035682,0.7127825844485777,0.4454096329146988,0.24463111677798444,0.1001149030551624,146,0.005578410840224344,5,0.019712318650103113,0.20449806786081062,0.2962498832316861
ADI-47301,esmfold,SUCCESS,0.0052538771792138925,0.05964652997587743,0.15348093997141837,0.21068779739684504,0.5621034805086886,0.43620769275319526,0.24029558111583327,0.10074112415453268,146,0.0056488718830578835,5,0.01308301929777454,0.1530520102702942,0.2336848768190443
ADI-47302,esmfold,SUCCESS,0.003637313458862038,0.0728612789228598,0.16028094957521474,0.20659311988080134,0.4450709148842558,0.4561852763723273,0.23788786165456838,0.09975707224643254,147,0.004117080389371923,4,0.04436414752994422,0.19256298523921733,0.32463950915032513
ADI-47303,esmfold,SUCCESS,-0.015252807571788797,0.04756628304632114,0.14220806788632048,0.2208591892299023,0.4679712531182848,0.3634569452504137,0.2320617057159024,0.10197038766152317,135,0.004508596461071199,4,0.010992438115853436,0.18474290795568857,0.26269775585878435
ADI-47304,esmfold,SUCCESS,-0.005237741114676126,0.061470721354685155,0.15602839798119622,0.2310206738280397,0.7432179936274222,0.38456451951419757,0.24875070046381223,0.1001697297346736,153,0.0049789124975153495,5,0.05776196140268475,0.2589602656636732,0.3555784930535557
ADI-47305,esmfold,SUCCESS,-0.00600124562656394,0.04571464340313045,0.13084488553113607,0.1783239893487948,0.5948445932140665,0.4294330107339309,0.20980631014324333,0.09944737934955768,145,0.005540855399479354,6,0.0353688360737656,0.18781158177974286,0.27318348110776575
